tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		0.4	155.1	-18.6	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:48:40	1.150e-03	3.43e-05	3.118e+00	2.46e-07	1.24e-07	1.67e-07	8	273	D6A-1005a_LP-DIR-AF-1	LT-NO:LP-DIR-AF	g	0	pmagpy-4.4.0	D6A-1005a	u	0	0	0.00	0.00	0	273
	This study		0.4	152.3	-19.1	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:50:16	1.100e-03	3.28e-05	2.982e+00	2.17e-07	1.02e-07	1.65e-07	8	273	D6A-1005a_LP-DIR-AF-2	LT-AF-Z:LP-DIR-AF	g	1	pmagpy-4.4.0	D6A-1005a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.4	144.6	-23.0	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:51:51	9.759e-04	2.91e-05	2.645e+00	1.85e-07	8.28e-08	1.49e-07	8	273	D6A-1005a_LP-DIR-AF-3	LT-AF-Z:LP-DIR-AF	g	2	pmagpy-4.4.0	D6A-1005a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.4	135.0	-27.5	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:53:27	8.652e-04	2.58e-05	2.345e+00	1.44e-07	7.52e-08	1.30e-07	8	273	D6A-1005a_LP-DIR-AF-4	LT-AF-Z:LP-DIR-AF	g	3	pmagpy-4.4.0	D6A-1005a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.4	125.6	-31.0	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:55:02	7.981e-04	2.38e-05	2.164e+00	1.26e-07	7.77e-08	1.17e-07	8	273	D6A-1005a_LP-DIR-AF-5	LT-AF-Z:LP-DIR-AF	g	4	pmagpy-4.4.0	D6A-1005a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.4	121.0	-32.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:56:37	7.612e-04	2.27e-05	2.064e+00	1.12e-07	7.85e-08	1.09e-07	8	273	D6A-1005a_LP-DIR-AF-6	LT-AF-Z:LP-DIR-AF	g	5	pmagpy-4.4.0	D6A-1005a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.4	115.2	-33.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:58:13	6.740e-04	2.01e-05	1.827e+00	9.16e-08	7.79e-08	9.56e-08	8	273	D6A-1005a_LP-DIR-AF-7	LT-AF-Z:LP-DIR-AF	g	6	pmagpy-4.4.0	D6A-1005a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.4	113.5	-33.5	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 19:59:47	5.902e-04	1.76e-05	1.600e+00	7.47e-08	7.35e-08	8.43e-08	8	273	D6A-1005a_LP-DIR-AF-8	LT-AF-Z:LP-DIR-AF	g	7	pmagpy-4.4.0	D6A-1005a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.4	113.2	-33.7	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:01:22	5.131e-04	1.53e-05	1.391e+00	6.18e-08	6.63e-08	7.36e-08	8	273	D6A-1005a_LP-DIR-AF-9	LT-AF-Z:LP-DIR-AF	g	8	pmagpy-4.4.0	D6A-1005a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.4	113.0	-34.0	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:02:58	4.527e-04	1.35e-05	1.227e+00	5.35e-08	6.03e-08	6.25e-08	8	273	D6A-1005a_LP-DIR-AF-10	LT-AF-Z:LP-DIR-AF	g	9	pmagpy-4.4.0	D6A-1005a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.4	113.4	-34.4	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:04:32	3.991e-04	1.19e-05	1.082e+00	4.70e-08	5.63e-08	5.24e-08	8	273	D6A-1005a_LP-DIR-AF-11	LT-AF-Z:LP-DIR-AF	g	10	pmagpy-4.4.0	D6A-1005a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.4	112.8	-34.4	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:06:07	3.622e-04	1.08e-05	9.818e-01	4.28e-08	5.21e-08	4.41e-08	8	273	D6A-1005a_LP-DIR-AF-12	LT-AF-Z:LP-DIR-AF	g	11	pmagpy-4.4.0	D6A-1005a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.4	112.4	-34.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:07:42	3.317e-04	9.89e-06	8.991e-01	3.80e-08	4.76e-08	3.72e-08	8	273	D6A-1005a_LP-DIR-AF-13	LT-AF-Z:LP-DIR-AF	g	12	pmagpy-4.4.0	D6A-1005a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.4	112.4	-34.5	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:09:16	3.078e-04	9.18e-06	8.345e-01	3.78e-08	4.50e-08	3.10e-08	8	273	D6A-1005a_LP-DIR-AF-14	LT-AF-Z:LP-DIR-AF	g	13	pmagpy-4.4.0	D6A-1005a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.4	112.2	-34.7	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:10:51	2.857e-04	8.52e-06	7.745e-01	3.41e-08	4.34e-08	2.94e-08	8	273	D6A-1005a_LP-DIR-AF-15	LT-AF-Z:LP-DIR-AF	g	14	pmagpy-4.4.0	D6A-1005a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.4	111.7	-34.9	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:12:26	2.720e-04	8.11e-06	7.373e-01	3.24e-08	4.09e-08	2.48e-08	8	273	D6A-1005a_LP-DIR-AF-16	LT-AF-Z:LP-DIR-AF	g	15	pmagpy-4.4.0	D6A-1005a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.4	111.5	-35.3	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:14:01	2.518e-04	7.51e-06	6.827e-01	3.12e-08	3.83e-08	2.19e-08	8	273	D6A-1005a_LP-DIR-AF-17	LT-AF-Z:LP-DIR-AF	g	16	pmagpy-4.4.0	D6A-1005a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.4	111.1	-34.5	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:15:36	2.347e-04	7.00e-06	6.364e-01	2.93e-08	3.69e-08	2.07e-08	8	273	D6A-1005a_LP-DIR-AF-18	LT-AF-Z:LP-DIR-AF	g	17	pmagpy-4.4.0	D6A-1005a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.4	111.3	-35.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:17:10	2.240e-04	6.68e-06	6.073e-01	2.71e-08	3.53e-08	1.91e-08	8	273	D6A-1005a_LP-DIR-AF-19	LT-AF-Z:LP-DIR-AF	g	18	pmagpy-4.4.0	D6A-1005a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.3	111.4	-35.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:19:41	2.129e-04	6.35e-06	5.773e-01	2.56e-08	3.59e-08	1.51e-08	8	273	D6A-1005a_LP-DIR-AF-20	LT-AF-Z:LP-DIR-AF	g	19	pmagpy-4.4.0	D6A-1005a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.4	111.3	-35.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:21:16	2.039e-04	6.08e-06	5.527e-01	2.53e-08	3.37e-08	1.63e-08	8	273	D6A-1005a_LP-DIR-AF-21	LT-AF-Z:LP-DIR-AF	g	20	pmagpy-4.4.0	D6A-1005a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.4	111.8	-34.9	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:22:51	2.009e-04	5.99e-06	5.445e-01	2.44e-08	3.11e-08	1.78e-08	8	273	D6A-1005a_LP-DIR-AF-22	LT-AF-Z:LP-DIR-AF	g	21	pmagpy-4.4.0	D6A-1005a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.4	111.5	-35.6	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:24:26	1.918e-04	5.72e-06	5.200e-01	2.56e-08	3.15e-08	1.37e-08	8	273	D6A-1005a_LP-DIR-AF-23	LT-AF-Z:LP-DIR-AF	g	22	pmagpy-4.4.0	D6A-1005a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.3	110.9	-35.6	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:26:00	1.828e-04	5.45e-06	4.955e-01	2.35e-08	2.90e-08	1.40e-08	8	273	D6A-1005a_LP-DIR-AF-24	LT-AF-Z:LP-DIR-AF	g	23	pmagpy-4.4.0	D6A-1005a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.4	112.3	-36.1	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:27:35	1.797e-04	5.36e-06	4.873e-01	2.29e-08	3.12e-08	1.33e-08	8	273	D6A-1005a_LP-DIR-AF-25	LT-AF-Z:LP-DIR-AF	g	24	pmagpy-4.4.0	D6A-1005a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.3	112.2	-34.8	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:29:10	1.720e-04	5.13e-06	4.664e-01	2.13e-08	2.69e-08	1.22e-08	8	273	D6A-1005a_LP-DIR-AF-26	LT-AF-Z:LP-DIR-AF	g	25	pmagpy-4.4.0	D6A-1005a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.3	112.3	-35.0	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:30:45	1.690e-04	5.04e-06	4.582e-01	2.09e-08	2.59e-08	1.21e-08	8	273	D6A-1005a_LP-DIR-AF-27	LT-AF-Z:LP-DIR-AF	g	26	pmagpy-4.4.0	D6A-1005a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.3	112.7	-35.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:32:20	1.600e-04	4.77e-06	4.336e-01	2.01e-08	2.66e-08	1.18e-08	8	273	D6A-1005a_LP-DIR-AF-28	LT-AF-Z:LP-DIR-AF	g	27	pmagpy-4.4.0	D6A-1005a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.3	112.6	-36.2	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:34:51	1.579e-04	4.71e-06	4.282e-01	1.89e-08	2.70e-08	1.08e-08	8	273	D6A-1005a_LP-DIR-AF-29	LT-AF-Z:LP-DIR-AF	g	28	pmagpy-4.4.0	D6A-1005a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.3	112.1	-35.3	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:36:27	1.499e-04	4.47e-06	4.064e-01	1.81e-08	2.34e-08	1.02e-08	8	273	D6A-1005a_LP-DIR-AF-30	LT-AF-Z:LP-DIR-AF	g	29	pmagpy-4.4.0	D6A-1005a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.3	112.9	-35.5	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:38:02	1.449e-04	4.32e-06	3.927e-01	1.81e-08	2.32e-08	9.82e-09	8	273	D6A-1005a_LP-DIR-AF-31	LT-AF-Z:LP-DIR-AF	g	30	pmagpy-4.4.0	D6A-1005a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.3	112.4	-35.5	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:39:38	1.378e-04	4.11e-06	3.736e-01	1.71e-08	2.21e-08	8.42e-09	8	273	D6A-1005a_LP-DIR-AF-32	LT-AF-Z:LP-DIR-AF	g	31	pmagpy-4.4.0	D6A-1005a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.3	114.2	-34.8	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:41:13	1.298e-04	3.87e-06	3.518e-01	1.54e-08	1.89e-08	8.55e-09	8	273	D6A-1005a_LP-DIR-AF-33	LT-AF-Z:LP-DIR-AF	g	32	pmagpy-4.4.0	D6A-1005a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.3	113.4	-35.9	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:42:50	1.278e-04	3.81e-06	3.464e-01	1.59e-08	1.98e-08	9.53e-09	8	273	D6A-1005a_LP-DIR-AF-34	LT-AF-Z:LP-DIR-AF	g	33	pmagpy-4.4.0	D6A-1005a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.3	113.7	-34.7	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:44:26	1.190e-04	3.55e-06	3.227e-01	1.48e-08	1.81e-08	8.69e-09	8	273	D6A-1005a_LP-DIR-AF-35	LT-AF-Z:LP-DIR-AF	g	34	pmagpy-4.4.0	D6A-1005a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.3	115.6	-35.1	D6A-1005a_LP-DIR-AF	hargrave 2026-07-22 20:46:03	1.110e-04	3.31e-06	3.009e-01	1.30e-08	1.95e-08	6.56e-09	8	273	D6A-1005a_LP-DIR-AF-36	LT-AF-Z:LP-DIR-AF	g	35	pmagpy-4.4.0	D6A-1005a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.4	173.1	19.4	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:14:08	9.039e-04	2.70e-05	2.455e+00	1.15e-07	9.26e-08	2.09e-07	8	273	D6A-1025a_LP-DIR-AF-37	LT-NO:LP-DIR-AF	g	36	pmagpy-4.4.0	D6A-1025a	u	0	0	0.00	0.00	0	273
	This study		0.4	171.9	22.5	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:15:54	8.537e-04	2.55e-05	2.318e+00	1.07e-07	7.87e-08	1.94e-07	8	273	D6A-1025a_LP-DIR-AF-38	LT-AF-Z:LP-DIR-AF	g	37	pmagpy-4.4.0	D6A-1025a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.4	169.0	28.4	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:17:40	7.265e-04	2.17e-05	1.973e+00	1.01e-07	9.25e-08	1.56e-07	8	273	D6A-1025a_LP-DIR-AF-39	LT-AF-Z:LP-DIR-AF	g	38	pmagpy-4.4.0	D6A-1025a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.4	164.9	36.2	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:21:29	6.060e-04	1.81e-05	1.645e+00	9.68e-08	8.81e-08	1.26e-07	8	273	D6A-1025a_LP-DIR-AF-40	LT-AF-Z:LP-DIR-AF	g	39	pmagpy-4.4.0	D6A-1025a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.4	159.0	45.1	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:25:06	5.122e-04	1.53e-05	1.391e+00	9.27e-08	9.38e-08	9.95e-08	8	273	D6A-1025a_LP-DIR-AF-41	LT-AF-Z:LP-DIR-AF	g	40	pmagpy-4.4.0	D6A-1025a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.4	154.8	49.5	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:28:43	4.720e-04	1.41e-05	1.282e+00	8.82e-08	9.97e-08	8.82e-08	8	273	D6A-1025a_LP-DIR-AF-42	LT-AF-Z:LP-DIR-AF	g	41	pmagpy-4.4.0	D6A-1025a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.4	149.3	53.8	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:32:21	4.185e-04	1.25e-05	1.136e+00	8.59e-08	9.62e-08	7.60e-08	8	273	D6A-1025a_LP-DIR-AF-43	LT-AF-Z:LP-DIR-AF	g	42	pmagpy-4.4.0	D6A-1025a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.5	147.3	54.6	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:35:59	3.883e-04	1.16e-05	1.055e+00	8.63e-08	9.79e-08	7.18e-08	8	273	D6A-1025a_LP-DIR-AF-44	LT-AF-Z:LP-DIR-AF	g	43	pmagpy-4.4.0	D6A-1025a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.5	146.2	54.4	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:39:47	3.683e-04	1.10e-05	1.000e+00	8.57e-08	9.62e-08	6.96e-08	8	273	D6A-1025a_LP-DIR-AF-45	LT-AF-Z:LP-DIR-AF	g	44	pmagpy-4.4.0	D6A-1025a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.5	145.4	54.3	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:43:13	3.515e-04	1.05e-05	9.545e-01	8.55e-08	9.53e-08	6.78e-08	8	273	D6A-1025a_LP-DIR-AF-46	LT-AF-Z:LP-DIR-AF	g	45	pmagpy-4.4.0	D6A-1025a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.5	144.5	54.0	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:47:08	3.381e-04	1.01e-05	9.182e-01	8.49e-08	9.23e-08	6.71e-08	8	273	D6A-1025a_LP-DIR-AF-47	LT-AF-Z:LP-DIR-AF	g	46	pmagpy-4.4.0	D6A-1025a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.6	143.1	54.4	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:51:07	3.244e-04	9.69e-06	8.809e-01	8.55e-08	9.21e-08	6.53e-08	8	273	D6A-1025a_LP-DIR-AF-48	LT-AF-Z:LP-DIR-AF	g	47	pmagpy-4.4.0	D6A-1025a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.6	143.2	54.6	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:54:44	3.124e-04	9.33e-06	8.482e-01	8.35e-08	9.05e-08	6.44e-08	8	273	D6A-1025a_LP-DIR-AF-49	LT-AF-Z:LP-DIR-AF	g	48	pmagpy-4.4.0	D6A-1025a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.6	142.2	54.7	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 18:58:33	3.023e-04	9.03e-06	8.209e-01	8.29e-08	8.85e-08	6.21e-08	8	273	D6A-1025a_LP-DIR-AF-50	LT-AF-Z:LP-DIR-AF	g	49	pmagpy-4.4.0	D6A-1025a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.6	141.1	54.4	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:01:59	2.933e-04	8.76e-06	7.964e-01	8.19e-08	8.95e-08	6.30e-08	8	273	D6A-1025a_LP-DIR-AF-51	LT-AF-Z:LP-DIR-AF	g	50	pmagpy-4.4.0	D6A-1025a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.6	140.5	54.5	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:05:36	2.852e-04	8.52e-06	7.745e-01	8.07e-08	8.83e-08	6.12e-08	8	273	D6A-1025a_LP-DIR-AF-52	LT-AF-Z:LP-DIR-AF	g	51	pmagpy-4.4.0	D6A-1025a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.6	139.5	54.8	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:09:19	2.722e-04	8.13e-06	7.391e-01	7.91e-08	8.52e-08	5.95e-08	8	273	D6A-1025a_LP-DIR-AF-53	LT-AF-Z:LP-DIR-AF	g	52	pmagpy-4.4.0	D6A-1025a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.6	139.1	54.6	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:12:45	2.611e-04	7.80e-06	7.091e-01	7.72e-08	8.09e-08	5.75e-08	8	273	D6A-1025a_LP-DIR-AF-54	LT-AF-Z:LP-DIR-AF	g	53	pmagpy-4.4.0	D6A-1025a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.6	138.6	54.5	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:16:44	2.511e-04	7.50e-06	6.818e-01	7.12e-08	7.86e-08	5.54e-08	8	273	D6A-1025a_LP-DIR-AF-55	LT-AF-Z:LP-DIR-AF	g	54	pmagpy-4.4.0	D6A-1025a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.6	138.4	54.6	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:19:15	2.414e-04	7.21e-06	6.555e-01	7.23e-08	7.74e-08	5.35e-08	8	273	D6A-1025a_LP-DIR-AF-56	LT-AF-Z:LP-DIR-AF	g	55	pmagpy-4.4.0	D6A-1025a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.6	137.5	54.3	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:21:01	2.333e-04	6.97e-06	6.336e-01	7.07e-08	7.39e-08	5.02e-08	8	273	D6A-1025a_LP-DIR-AF-57	LT-AF-Z:LP-DIR-AF	g	56	pmagpy-4.4.0	D6A-1025a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.6	136.9	54.0	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:23:32	2.263e-04	6.76e-06	6.145e-01	6.78e-08	7.20e-08	5.08e-08	8	273	D6A-1025a_LP-DIR-AF-58	LT-AF-Z:LP-DIR-AF	g	57	pmagpy-4.4.0	D6A-1025a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.6	136.7	54.3	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:25:06	2.163e-04	6.46e-06	5.873e-01	6.46e-08	6.91e-08	4.89e-08	8	273	D6A-1025a_LP-DIR-AF-59	LT-AF-Z:LP-DIR-AF	g	58	pmagpy-4.4.0	D6A-1025a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.6	137.5	54.1	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:27:37	2.102e-04	6.28e-06	5.709e-01	6.43e-08	6.57e-08	4.72e-08	8	273	D6A-1025a_LP-DIR-AF-60	LT-AF-Z:LP-DIR-AF	g	59	pmagpy-4.4.0	D6A-1025a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.6	138.0	54.6	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:29:12	2.022e-04	6.04e-06	5.491e-01	6.15e-08	6.36e-08	4.63e-08	8	273	D6A-1025a_LP-DIR-AF-61	LT-AF-Z:LP-DIR-AF	g	60	pmagpy-4.4.0	D6A-1025a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.6	136.3	53.8	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:30:47	1.932e-04	5.77e-06	5.245e-01	5.89e-08	6.12e-08	4.45e-08	8	273	D6A-1025a_LP-DIR-AF-62	LT-AF-Z:LP-DIR-AF	g	61	pmagpy-4.4.0	D6A-1025a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.6	137.2	53.9	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:32:22	1.851e-04	5.53e-06	5.027e-01	5.57e-08	5.81e-08	4.27e-08	8	273	D6A-1025a_LP-DIR-AF-63	LT-AF-Z:LP-DIR-AF	g	62	pmagpy-4.4.0	D6A-1025a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.6	136.7	53.9	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:34:09	1.771e-04	5.29e-06	4.809e-01	5.67e-08	5.58e-08	4.13e-08	8	273	D6A-1025a_LP-DIR-AF-64	LT-AF-Z:LP-DIR-AF	g	63	pmagpy-4.4.0	D6A-1025a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.6	137.5	54.1	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:35:44	1.681e-04	5.02e-06	4.564e-01	5.26e-08	5.33e-08	3.93e-08	8	273	D6A-1025a_LP-DIR-AF-65	LT-AF-Z:LP-DIR-AF	g	64	pmagpy-4.4.0	D6A-1025a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.6	136.4	52.5	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:37:20	1.600e-04	4.78e-06	4.345e-01	4.99e-08	5.07e-08	3.82e-08	8	273	D6A-1025a_LP-DIR-AF-66	LT-AF-Z:LP-DIR-AF	g	65	pmagpy-4.4.0	D6A-1025a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.6	136.4	53.8	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:38:56	1.510e-04	4.51e-06	4.100e-01	4.24e-08	4.82e-08	3.61e-08	8	273	D6A-1025a_LP-DIR-AF-67	LT-AF-Z:LP-DIR-AF	g	66	pmagpy-4.4.0	D6A-1025a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.6	137.7	54.2	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:40:32	1.413e-04	4.22e-06	3.836e-01	4.46e-08	4.49e-08	3.36e-08	8	273	D6A-1025a_LP-DIR-AF-68	LT-AF-Z:LP-DIR-AF	g	67	pmagpy-4.4.0	D6A-1025a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.6	136.4	53.2	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:42:08	1.332e-04	3.98e-06	3.618e-01	4.19e-08	4.27e-08	3.19e-08	8	273	D6A-1025a_LP-DIR-AF-69	LT-AF-Z:LP-DIR-AF	g	68	pmagpy-4.4.0	D6A-1025a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.6	138.0	53.5	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:43:46	1.212e-04	3.62e-06	3.291e-01	3.93e-08	3.82e-08	2.99e-08	8	273	D6A-1025a_LP-DIR-AF-70	LT-AF-Z:LP-DIR-AF	g	69	pmagpy-4.4.0	D6A-1025a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.6	138.2	53.4	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:45:23	1.111e-04	3.32e-06	3.018e-01	3.64e-08	3.55e-08	2.65e-08	8	273	D6A-1025a_LP-DIR-AF-71	LT-AF-Z:LP-DIR-AF	g	70	pmagpy-4.4.0	D6A-1025a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.6	137.4	52.4	D6A-1025a_LP-DIR-AF	hargrave 2026-07-22 19:47:00	1.031e-04	3.08e-06	2.800e-01	3.40e-08	3.27e-08	2.50e-08	8	273	D6A-1025a_LP-DIR-AF-72	LT-AF-Z:LP-DIR-AF	g	71	pmagpy-4.4.0	D6A-1025a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.4	067.7	22.7	D6A-1050a_LP-DIR-AF	hargrave 2026-07-26 01:02:36	5.654e-04	1.82e-05	1.655e+00	1.14e-07	1.14e-07	8.33e-08	8	273	D6A-1050a_LP-DIR-AF-73	LT-NO:LP-DIR-AF	g	72	pmagpy-4.4.0	D6A-1050a	u	0	0	0.00	0.00	0	273
	This study		0.3	066.5	25.2	D6A-1050a_LP-DIR-AF	hargrave 2026-07-26 01:04:11	5.188e-04	1.67e-05	1.518e+00	9.80e-08	1.03e-07	7.59e-08	8	273	D6A-1050a_LP-DIR-AF-74	LT-AF-Z:LP-DIR-AF	g	73	pmagpy-4.4.0	D6A-1050a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.4	061.3	31.5	D6A-1050a_LP-DIR-AF	hargrave 2026-07-26 01:05:46	4.256e-04	1.37e-05	1.245e+00	8.34e-08	8.69e-08	6.33e-08	8	273	D6A-1050a_LP-DIR-AF-75	LT-AF-Z:LP-DIR-AF	g	74	pmagpy-4.4.0	D6A-1050a	u	2.000e-03	0	0.00	0.00	2	273
