tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		2.1	327.3	-58.1	D6A-1465a_LP-DIR-AF	hargrave 2026-07-24 18:16:59	1.649e-05	4.36e-07	3.964e-02	7.41e-09	5.20e-09	1.63e-08	8	273	D6A-1465a_LP-DIR-AF-72	LT-AF-Z:LP-DIR-AF	g	71	pmagpy-4.4.0	D6A-1465a	u	1.250e-01	0	0.00	0.00	35	273
	This study		2.0	321.2	-57.5	D6A-1465a_LP-DIR-AF	hargrave 2026-07-24 18:20:28	1.626e-05	4.30e-07	3.909e-02	7.38e-09	5.05e-09	1.57e-08	8	273	D6A-1465a_LP-DIR-AF-73	LT-AF-Z:LP-DIR-AF	g	72	pmagpy-4.4.0	D6A-1465a	u	1.300e-01	0	0.00	0.00	36	273
	This study		13.5	226.9	23.4	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:24:00	6.863e-03	1.91e-04	1.736e+01	4.89e-05	4.82e-05	6.98e-07	8	273	D6A-1500a_LP-DIR-AF-74	LT-NO:LP-DIR-AF	g	73	pmagpy-4.4.0	D6A-1500a	u	0	0	0.00	0.00	0	273
	This study		13.3	227.0	23.2	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:27:27	6.719e-03	1.87e-04	1.700e+01	4.72e-05	4.64e-05	7.19e-07	8	273	D6A-1500a_LP-DIR-AF-75	LT-AF-Z:LP-DIR-AF	g	74	pmagpy-4.4.0	D6A-1500a	u	1.000e-03	0	0.00	0.00	1	273
	This study		12.6	227.3	23.1	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:30:54	6.324e-03	1.76e-04	1.600e+01	4.16e-05	4.10e-05	7.36e-07	8	273	D6A-1500a_LP-DIR-AF-76	LT-AF-Z:LP-DIR-AF	g	75	pmagpy-4.4.0	D6A-1500a	u	2.000e-03	0	0.00	0.00	2	273
	This study		11.4	228.1	23.1	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:34:21	5.821e-03	1.62e-04	1.473e+01	3.40e-05	3.35e-05	7.57e-07	8	273	D6A-1500a_LP-DIR-AF-77	LT-AF-Z:LP-DIR-AF	g	76	pmagpy-4.4.0	D6A-1500a	u	3.000e-03	0	0.00	0.00	3	273
	This study		10.0	228.8	24.2	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:37:49	5.174e-03	1.44e-04	1.309e+01	2.58e-05	2.54e-05	9.95e-07	8	273	D6A-1500a_LP-DIR-AF-78	LT-AF-Z:LP-DIR-AF	g	77	pmagpy-4.4.0	D6A-1500a	u	4.000e-03	0	0.00	0.00	4	273
	This study		8.4	229.6	25.3	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:41:16	4.635e-03	1.29e-04	1.173e+01	1.91e-05	1.88e-05	1.84e-06	8	273	D6A-1500a_LP-DIR-AF-79	LT-AF-Z:LP-DIR-AF	g	78	pmagpy-4.4.0	D6A-1500a	u	5.000e-03	0	0.00	0.00	5	273
	This study		1.1	232.3	26.3	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:42:51	3.198e-03	8.90e-05	8.091e+00	8.28e-07	2.10e-06	3.97e-07	8	273	D6A-1500a_LP-DIR-AF-80	LT-AF-Z:LP-DIR-AF	g	79	pmagpy-4.4.0	D6A-1500a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.5	234.2	24.7	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:44:26	2.088e-03	5.81e-05	5.282e+00	3.81e-07	8.59e-07	2.53e-07	8	273	D6A-1500a_LP-DIR-AF-81	LT-AF-Z:LP-DIR-AF	g	80	pmagpy-4.4.0	D6A-1500a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.5	235.7	24.4	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:46:02	1.369e-03	3.81e-05	3.464e+00	2.61e-07	6.04e-07	1.59e-07	8	273	D6A-1500a_LP-DIR-AF-82	LT-AF-Z:LP-DIR-AF	g	81	pmagpy-4.4.0	D6A-1500a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.5	237.1	24.5	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:47:37	9.091e-04	2.53e-05	2.300e+00	1.79e-07	4.20e-07	1.00e-07	8	273	D6A-1500a_LP-DIR-AF-83	LT-AF-Z:LP-DIR-AF	g	82	pmagpy-4.4.0	D6A-1500a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.5	238.2	25.3	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:51:03	6.037e-04	1.68e-05	1.527e+00	1.26e-07	2.92e-07	6.37e-08	8	273	D6A-1500a_LP-DIR-AF-84	LT-AF-Z:LP-DIR-AF	g	83	pmagpy-4.4.0	D6A-1500a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.6	239.2	26.5	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:54:29	4.096e-04	1.14e-05	1.036e+00	8.94e-08	2.01e-07	4.03e-08	8	273	D6A-1500a_LP-DIR-AF-85	LT-AF-Z:LP-DIR-AF	g	84	pmagpy-4.4.0	D6A-1500a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.6	240.0	27.8	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 18:57:54	2.778e-04	7.73e-06	7.027e-01	6.08e-08	1.37e-07	2.81e-08	8	273	D6A-1500a_LP-DIR-AF-86	LT-AF-Z:LP-DIR-AF	g	85	pmagpy-4.4.0	D6A-1500a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.6	240.0	29.9	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:01:20	1.919e-04	5.34e-06	4.855e-01	4.32e-08	9.28e-08	1.91e-08	8	273	D6A-1500a_LP-DIR-AF-87	LT-AF-Z:LP-DIR-AF	g	86	pmagpy-4.4.0	D6A-1500a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.6	240.1	31.4	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:04:45	1.319e-04	3.67e-06	3.336e-01	3.14e-08	6.27e-08	1.30e-08	8	273	D6A-1500a_LP-DIR-AF-88	LT-AF-Z:LP-DIR-AF	g	87	pmagpy-4.4.0	D6A-1500a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.7	237.7	35.1	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:08:11	9.127e-05	2.54e-06	2.309e-01	2.26e-08	4.40e-08	9.11e-09	8	273	D6A-1500a_LP-DIR-AF-89	LT-AF-Z:LP-DIR-AF	g	88	pmagpy-4.4.0	D6A-1500a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.8	232.2	39.3	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:11:35	4.995e-05	1.39e-06	1.264e-01	1.59e-08	2.53e-08	6.06e-09	8	273	D6A-1500a_LP-DIR-AF-90	LT-AF-Z:LP-DIR-AF	g	89	pmagpy-4.4.0	D6A-1500a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.9	219.8	44.7	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:14:05	2.655e-05	7.39e-07	6.718e-02	1.10e-08	1.41e-08	5.47e-09	8	273	D6A-1500a_LP-DIR-AF-91	LT-AF-Z:LP-DIR-AF	g	90	pmagpy-4.4.0	D6A-1500a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.9	190.3	36.2	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:15:40	2.066e-05	5.75e-07	5.227e-02	1.04e-08	8.97e-09	4.07e-09	8	273	D6A-1500a_LP-DIR-AF-92	LT-AF-Z:LP-DIR-AF	g	91	pmagpy-4.4.0	D6A-1500a	u	4.500e-02	0	0.00	0.00	18	273
	This study		1.0	171.4	28.8	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:17:15	1.567e-05	4.36e-07	3.964e-02	7.25e-09	5.99e-09	4.31e-09	8	273	D6A-1500a_LP-DIR-AF-93	LT-AF-Z:LP-DIR-AF	g	92	pmagpy-4.4.0	D6A-1500a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.9	180.1	10.2	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:18:49	1.297e-05	3.61e-07	3.282e-02	6.11e-09	5.21e-09	3.18e-09	8	273	D6A-1500a_LP-DIR-AF-94	LT-AF-Z:LP-DIR-AF	g	93	pmagpy-4.4.0	D6A-1500a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.7	180.0	03.8	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:20:24	1.509e-05	4.20e-07	3.818e-02	4.33e-09	4.50e-09	2.20e-09	8	273	D6A-1500a_LP-DIR-AF-95	LT-AF-Z:LP-DIR-AF	g	94	pmagpy-4.4.0	D6A-1500a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.7	172.3	-10.0	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:21:58	1.599e-05	4.45e-07	4.045e-02	4.80e-09	4.99e-09	2.05e-09	8	273	D6A-1500a_LP-DIR-AF-96	LT-AF-Z:LP-DIR-AF	g	95	pmagpy-4.4.0	D6A-1500a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.6	157.3	-05.0	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:23:33	1.847e-05	5.14e-07	4.673e-02	5.81e-09	2.57e-09	3.29e-09	8	273	D6A-1500a_LP-DIR-AF-97	LT-AF-Z:LP-DIR-AF	g	96	pmagpy-4.4.0	D6A-1500a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.8	151.9	-10.4	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:25:08	1.538e-05	4.28e-07	3.891e-02	5.30e-09	3.31e-09	3.54e-09	8	273	D6A-1500a_LP-DIR-AF-98	LT-AF-Z:LP-DIR-AF	g	97	pmagpy-4.4.0	D6A-1500a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.6	160.7	-18.4	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:26:43	1.969e-05	5.48e-07	4.982e-02	3.36e-09	4.03e-09	3.46e-09	8	273	D6A-1500a_LP-DIR-AF-99	LT-AF-Z:LP-DIR-AF	g	98	pmagpy-4.4.0	D6A-1500a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.6	157.6	-17.9	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:30:09	2.296e-05	6.39e-07	5.809e-02	5.42e-09	5.91e-09	3.47e-09	8	273	D6A-1500a_LP-DIR-AF-100	LT-AF-Z:LP-DIR-AF	g	99	pmagpy-4.4.0	D6A-1500a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.5	164.7	-19.7	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:32:39	1.930e-05	5.37e-07	4.882e-02	4.58e-09	3.89e-09	3.09e-09	8	273	D6A-1500a_LP-DIR-AF-101	LT-AF-Z:LP-DIR-AF	g	100	pmagpy-4.4.0	D6A-1500a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.5	155.7	-23.7	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:34:14	2.217e-05	6.17e-07	5.609e-02	2.61e-09	3.59e-09	3.10e-09	8	273	D6A-1500a_LP-DIR-AF-102	LT-AF-Z:LP-DIR-AF	g	101	pmagpy-4.4.0	D6A-1500a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.6	148.9	-19.4	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:35:49	2.368e-05	6.59e-07	5.991e-02	5.74e-09	4.99e-09	2.50e-09	8	273	D6A-1500a_LP-DIR-AF-103	LT-AF-Z:LP-DIR-AF	g	102	pmagpy-4.4.0	D6A-1500a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.5	156.5	-22.3	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:37:25	2.206e-05	6.14e-07	5.582e-02	5.26e-09	4.33e-09	2.83e-09	8	273	D6A-1500a_LP-DIR-AF-104	LT-AF-Z:LP-DIR-AF	g	103	pmagpy-4.4.0	D6A-1500a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.5	163.3	-21.6	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:39:01	2.098e-05	5.84e-07	5.309e-02	4.07e-09	3.77e-09	1.77e-09	8	273	D6A-1500a_LP-DIR-AF-105	LT-AF-Z:LP-DIR-AF	g	104	pmagpy-4.4.0	D6A-1500a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.3	190.6	-23.7	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:40:37	2.217e-05	6.17e-07	5.609e-02	2.78e-09	3.80e-09	1.94e-09	8	273	D6A-1500a_LP-DIR-AF-106	LT-AF-Z:LP-DIR-AF	g	105	pmagpy-4.4.0	D6A-1500a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.5	166.2	-28.5	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:42:13	2.429e-05	6.76e-07	6.145e-02	4.96e-09	5.36e-09	2.20e-09	8	273	D6A-1500a_LP-DIR-AF-107	LT-AF-Z:LP-DIR-AF	g	106	pmagpy-4.4.0	D6A-1500a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.4	164.3	-22.8	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:43:49	2.318e-05	6.45e-07	5.864e-02	4.67e-09	3.42e-09	2.46e-09	8	273	D6A-1500a_LP-DIR-AF-108	LT-AF-Z:LP-DIR-AF	g	107	pmagpy-4.4.0	D6A-1500a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.4	142.8	-15.8	D6A-1500a_LP-DIR-AF	hargrave 2026-07-24 19:45:26	2.946e-05	8.20e-07	7.455e-02	5.04e-09	3.71e-09	4.26e-09	8	273	D6A-1500a_LP-DIR-AF-109	LT-AF-Z:LP-DIR-AF	g	108	pmagpy-4.4.0	D6A-1500a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.7	323.5	56.3	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 14:40:27	2.872e-03	8.06e-05	7.327e+00	8.26e-07	6.96e-07	3.07e-07	8	273	D6A-1504a_LP-DIR-AF-110	LT-NO:LP-DIR-AF	g	109	pmagpy-4.4.0	D6A-1504a	u	0	0	0.00	0.00	0	273
	This study		0.5	330.6	56.9	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:47:04	2.915e-03	8.18e-05	7.436e+00	5.93e-07	5.46e-07	1.97e-07	8	273	D6A-1504a_LP-DIR-AF-111	LT-NO:LP-DIR-AF	g	110	pmagpy-4.4.0	D6A-1504a	u	0	0	0.00	0.00	1	273
	This study		0.5	329.1	57.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:48:39	2.883e-03	8.09e-05	7.355e+00	5.22e-07	5.48e-07	2.09e-07	8	273	D6A-1504a_LP-DIR-AF-112	LT-AF-Z:LP-DIR-AF	g	111	pmagpy-4.4.0	D6A-1504a	u	1.000e-03	0	0.00	0.00	2	273
	This study		0.5	327.9	61.2	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:50:13	2.783e-03	7.81e-05	7.100e+00	4.24e-07	5.10e-07	1.95e-07	8	273	D6A-1504a_LP-DIR-AF-113	LT-AF-Z:LP-DIR-AF	g	112	pmagpy-4.4.0	D6A-1504a	u	2.000e-03	0	0.00	0.00	3	273
	This study		0.5	326.9	65.2	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:51:47	2.573e-03	7.22e-05	6.564e+00	3.69e-07	4.75e-07	2.16e-07	8	273	D6A-1504a_LP-DIR-AF-114	LT-AF-Z:LP-DIR-AF	g	113	pmagpy-4.4.0	D6A-1504a	u	3.000e-03	0	0.00	0.00	4	273
	This study		0.6	325.9	68.0	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:53:22	2.135e-03	5.99e-05	5.445e+00	3.21e-07	4.28e-07	3.50e-07	8	273	D6A-1504a_LP-DIR-AF-115	LT-AF-Z:LP-DIR-AF	g	114	pmagpy-4.4.0	D6A-1504a	u	4.000e-03	0	0.00	0.00	5	273
	This study		0.6	324.7	69.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:54:57	1.764e-03	4.95e-05	4.500e+00	2.78e-07	3.80e-07	3.00e-07	8	273	D6A-1504a_LP-DIR-AF-116	LT-AF-Z:LP-DIR-AF	g	115	pmagpy-4.4.0	D6A-1504a	u	5.000e-03	0	0.00	0.00	6	273
	This study		0.7	319.4	74.1	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:56:32	1.023e-03	2.87e-05	2.609e+00	1.76e-07	2.57e-07	1.86e-07	8	273	D6A-1504a_LP-DIR-AF-117	LT-AF-Z:LP-DIR-AF	g	116	pmagpy-4.4.0	D6A-1504a	u	7.500e-03	0	0.00	0.00	7	273
	This study		0.7	315.7	76.9	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 19:59:03	6.272e-04	1.76e-05	1.600e+00	1.04e-07	1.64e-07	1.18e-07	8	273	D6A-1504a_LP-DIR-AF-118	LT-AF-Z:LP-DIR-AF	g	117	pmagpy-4.4.0	D6A-1504a	u	1.000e-02	0	0.00	0.00	8	273
	This study		0.6	305.7	78.3	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:00:38	4.098e-04	1.15e-05	1.045e+00	5.89e-08	1.06e-07	7.55e-08	8	273	D6A-1504a_LP-DIR-AF-119	LT-AF-Z:LP-DIR-AF	g	118	pmagpy-4.4.0	D6A-1504a	u	1.250e-02	0	0.00	0.00	9	273
	This study		0.6	293.3	79.5	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:02:13	2.794e-04	7.84e-06	7.127e-01	3.02e-08	6.90e-08	5.68e-08	8	273	D6A-1504a_LP-DIR-AF-120	LT-AF-Z:LP-DIR-AF	g	119	pmagpy-4.4.0	D6A-1504a	u	1.500e-02	0	0.00	0.00	10	273
	This study		0.5	286.5	78.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:05:40	1.992e-04	5.59e-06	5.082e-01	1.33e-08	4.43e-08	3.69e-08	8	273	D6A-1504a_LP-DIR-AF-121	LT-AF-Z:LP-DIR-AF	g	120	pmagpy-4.4.0	D6A-1504a	u	1.750e-02	0	0.00	0.00	11	273
	This study		0.4	277.7	79.3	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:09:06	1.443e-04	4.05e-06	3.682e-01	1.05e-08	2.89e-08	2.80e-08	8	273	D6A-1504a_LP-DIR-AF-122	LT-AF-Z:LP-DIR-AF	g	121	pmagpy-4.4.0	D6A-1504a	u	2.000e-02	0	0.00	0.00	12	273
	This study		0.4	272.5	78.5	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:12:32	1.073e-04	3.01e-06	2.736e-01	1.75e-08	1.58e-08	2.17e-08	8	273	D6A-1504a_LP-DIR-AF-123	LT-AF-Z:LP-DIR-AF	g	122	pmagpy-4.4.0	D6A-1504a	u	2.250e-02	0	0.00	0.00	13	273
	This study		0.6	284.6	77.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:15:59	8.446e-05	2.37e-06	2.155e-01	2.33e-08	5.65e-09	1.63e-08	8	273	D6A-1504a_LP-DIR-AF-124	LT-AF-Z:LP-DIR-AF	g	123	pmagpy-4.4.0	D6A-1504a	u	2.500e-02	0	0.00	0.00	14	273
	This study		0.9	274.9	76.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:19:25	6.700e-05	1.88e-06	1.709e-01	2.87e-08	2.33e-09	1.36e-08	8	273	D6A-1504a_LP-DIR-AF-125	LT-AF-Z:LP-DIR-AF	g	124	pmagpy-4.4.0	D6A-1504a	u	2.750e-02	0	0.00	0.00	15	273
	This study		1.2	287.4	70.0	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:22:51	5.738e-05	1.61e-06	1.464e-01	3.23e-08	4.61e-09	1.23e-08	8	273	D6A-1504a_LP-DIR-AF-126	LT-AF-Z:LP-DIR-AF	g	125	pmagpy-4.4.0	D6A-1504a	u	3.000e-02	0	0.00	0.00	16	273
	This study		1.7	300.2	65.2	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:26:18	4.348e-05	1.22e-06	1.109e-01	3.53e-08	1.10e-08	1.16e-08	8	273	D6A-1504a_LP-DIR-AF-127	LT-AF-Z:LP-DIR-AF	g	126	pmagpy-4.4.0	D6A-1504a	u	3.500e-02	0	0.00	0.00	17	273
	This study		2.5	303.5	63.0	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:29:44	3.243e-05	9.10e-07	8.273e-02	3.93e-08	1.32e-08	9.60e-09	8	273	D6A-1504a_LP-DIR-AF-128	LT-AF-Z:LP-DIR-AF	g	127	pmagpy-4.4.0	D6A-1504a	u	4.000e-02	0	0.00	0.00	18	273
	This study		2.8	308.9	60.4	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:33:11	2.954e-05	8.29e-07	7.536e-02	3.94e-08	1.47e-08	9.54e-09	8	273	D6A-1504a_LP-DIR-AF-129	LT-AF-Z:LP-DIR-AF	g	128	pmagpy-4.4.0	D6A-1504a	u	4.500e-02	0	0.00	0.00	19	273
	This study		3.0	346.7	53.5	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:36:37	2.694e-05	7.56e-07	6.873e-02	4.20e-08	1.80e-08	9.52e-09	8	273	D6A-1504a_LP-DIR-AF-130	LT-AF-Z:LP-DIR-AF	g	129	pmagpy-4.4.0	D6A-1504a	u	5.000e-02	0	0.00	0.00	20	273
	This study		2.5	324.4	42.7	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:40:13	3.165e-05	8.88e-07	8.073e-02	4.18e-08	1.74e-08	9.01e-09	8	273	D6A-1504a_LP-DIR-AF-131	LT-AF-Z:LP-DIR-AF	g	130	pmagpy-4.4.0	D6A-1504a	u	5.500e-02	0	0.00	0.00	21	273
	This study		3.0	333.4	44.9	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:43:40	2.694e-05	7.56e-07	6.873e-02	4.39e-08	1.90e-08	9.03e-09	8	273	D6A-1504a_LP-DIR-AF-132	LT-AF-Z:LP-DIR-AF	g	131	pmagpy-4.4.0	D6A-1504a	u	6.000e-02	0	0.00	0.00	22	273
	This study		2.7	317.5	36.2	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:47:06	3.033e-05	8.51e-07	7.736e-02	4.38e-08	1.99e-08	8.85e-09	8	273	D6A-1504a_LP-DIR-AF-133	LT-AF-Z:LP-DIR-AF	g	132	pmagpy-4.4.0	D6A-1504a	u	6.500e-02	0	0.00	0.00	23	273
	This study		3.0	332.6	40.6	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:50:33	2.723e-05	7.64e-07	6.945e-02	4.44e-08	2.22e-08	8.80e-09	8	273	D6A-1504a_LP-DIR-AF-134	LT-AF-Z:LP-DIR-AF	g	133	pmagpy-4.4.0	D6A-1504a	u	7.000e-02	0	0.00	0.00	24	273
	This study		2.7	322.8	36.5	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:53:59	2.872e-05	8.06e-07	7.327e-02	4.31e-08	1.97e-08	8.61e-09	8	273	D6A-1504a_LP-DIR-AF-135	LT-AF-Z:LP-DIR-AF	g	134	pmagpy-4.4.0	D6A-1504a	u	7.500e-02	0	0.00	0.00	25	273
	This study		2.8	332.8	34.0	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:57:25	2.823e-05	7.92e-07	7.200e-02	4.44e-08	2.27e-08	9.09e-09	8	273	D6A-1504a_LP-DIR-AF-136	LT-AF-Z:LP-DIR-AF	g	135	pmagpy-4.4.0	D6A-1504a	u	8.000e-02	0	0.00	0.00	26	273
	This study		2.7	358.8	30.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 20:59:56	2.452e-05	6.88e-07	6.255e-02	4.24e-08	2.00e-08	8.32e-09	8	273	D6A-1504a_LP-DIR-AF-137	LT-AF-Z:LP-DIR-AF	g	136	pmagpy-4.4.0	D6A-1504a	u	8.500e-02	0	0.00	0.00	27	273
	This study		2.5	325.7	27.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:01:32	2.894e-05	8.12e-07	7.382e-02	4.40e-08	2.01e-08	8.27e-09	8	273	D6A-1504a_LP-DIR-AF-138	LT-AF-Z:LP-DIR-AF	g	137	pmagpy-4.4.0	D6A-1504a	u	9.000e-02	0	0.00	0.00	28	273
	This study		2.9	349.1	27.3	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:04:03	2.274e-05	6.38e-07	5.800e-02	4.37e-08	2.07e-08	9.52e-09	8	273	D6A-1504a_LP-DIR-AF-139	LT-AF-Z:LP-DIR-AF	g	138	pmagpy-4.4.0	D6A-1504a	u	9.500e-02	0	0.00	0.00	29	273
	This study		2.6	010.9	28.8	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:05:39	2.562e-05	7.19e-07	6.536e-02	4.34e-08	2.20e-08	7.56e-09	8	273	D6A-1504a_LP-DIR-AF-140	LT-AF-Z:LP-DIR-AF	g	139	pmagpy-4.4.0	D6A-1504a	u	1.000e-01	0	0.00	0.00	30	273
	This study		3.1	340.6	30.7	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:07:15	2.213e-05	6.21e-07	5.645e-02	4.37e-08	2.00e-08	9.33e-09	8	273	D6A-1504a_LP-DIR-AF-141	LT-AF-Z:LP-DIR-AF	g	140	pmagpy-4.4.0	D6A-1504a	u	1.050e-01	0	0.00	0.00	31	273
	This study		2.4	320.0	23.2	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:10:43	2.976e-05	8.35e-07	7.591e-02	4.27e-08	2.01e-08	9.70e-09	8	273	D6A-1504a_LP-DIR-AF-142	LT-AF-Z:LP-DIR-AF	g	141	pmagpy-4.4.0	D6A-1504a	u	1.100e-01	0	0.00	0.00	32	273
	This study		2.5	341.7	29.5	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:13:14	2.694e-05	7.56e-07	6.873e-02	4.53e-08	2.15e-08	7.90e-09	8	273	D6A-1504a_LP-DIR-AF-143	LT-AF-Z:LP-DIR-AF	g	142	pmagpy-4.4.0	D6A-1504a	u	1.150e-01	0	0.00	0.00	33	273
	This study		2.4	334.2	30.9	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:14:51	2.994e-05	8.40e-07	7.636e-02	4.49e-08	2.21e-08	7.59e-09	8	273	D6A-1504a_LP-DIR-AF-144	LT-AF-Z:LP-DIR-AF	g	143	pmagpy-4.4.0	D6A-1504a	u	1.200e-01	0	0.00	0.00	34	273
	This study		2.6	326.7	28.9	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:18:18	2.673e-05	7.50e-07	6.818e-02	4.29e-08	2.27e-08	7.25e-09	8	273	D6A-1504a_LP-DIR-AF-145	LT-AF-Z:LP-DIR-AF	g	144	pmagpy-4.4.0	D6A-1504a	u	1.250e-01	0	0.00	0.00	35	273
	This study		2.4	340.8	27.6	D6A-1504a_LP-DIR-AF	hargrave 2026-07-24 21:20:51	3.004e-05	8.43e-07	7.664e-02	4.57e-08	2.35e-08	8.37e-09	8	273	D6A-1504a_LP-DIR-AF-146	LT-AF-Z:LP-DIR-AF	g	145	pmagpy-4.4.0	D6A-1504a	u	1.300e-01	0	0.00	0.00	36	273
