tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		1.0	222.6	72.9	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:28:59	6.388e-04	1.68e-05	1.527e+00	2.37e-07	2.37e-07	3.78e-07	8	273	D6A-1779a_LP-DIR-AF-74	LT-NO:LP-DIR-AF	g	73	pmagpy-4.4.0	D6A-1779a	u	0	0	0.00	0.00	1	273
	This study		1.0	223.4	73.2	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:32:26	6.350e-04	1.67e-05	1.518e+00	2.21e-07	2.42e-07	3.93e-07	8	273	D6A-1779a_LP-DIR-AF-75	LT-AF-Z:LP-DIR-AF	g	74	pmagpy-4.4.0	D6A-1779a	u	1.000e-03	0	0.00	0.00	2	273
	This study		1.0	224.9	73.7	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:35:53	6.122e-04	1.61e-05	1.464e+00	2.11e-07	2.31e-07	3.83e-07	8	273	D6A-1779a_LP-DIR-AF-76	LT-AF-Z:LP-DIR-AF	g	75	pmagpy-4.4.0	D6A-1779a	u	2.000e-03	0	0.00	0.00	3	273
	This study		1.0	226.9	74.0	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:39:19	5.779e-04	1.52e-05	1.382e+00	1.97e-07	2.18e-07	3.69e-07	8	273	D6A-1779a_LP-DIR-AF-77	LT-AF-Z:LP-DIR-AF	g	76	pmagpy-4.4.0	D6A-1779a	u	3.000e-03	0	0.00	0.00	4	273
	This study		1.0	229.5	74.5	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:42:46	5.399e-04	1.42e-05	1.291e+00	1.82e-07	2.04e-07	3.53e-07	8	273	D6A-1779a_LP-DIR-AF-78	LT-AF-Z:LP-DIR-AF	g	77	pmagpy-4.4.0	D6A-1779a	u	4.000e-03	0	0.00	0.00	5	273
	This study		1.0	231.3	74.6	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:46:12	5.019e-04	1.32e-05	1.200e+00	1.67e-07	1.88e-07	3.39e-07	8	273	D6A-1779a_LP-DIR-AF-79	LT-AF-Z:LP-DIR-AF	g	78	pmagpy-4.4.0	D6A-1779a	u	5.000e-03	0	0.00	0.00	6	273
	This study		1.0	234.6	74.4	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:49:39	3.992e-04	1.05e-05	9.545e-01	1.31e-07	1.50e-07	2.92e-07	8	273	D6A-1779a_LP-DIR-AF-80	LT-AF-Z:LP-DIR-AF	g	79	pmagpy-4.4.0	D6A-1779a	u	7.500e-03	0	0.00	0.00	7	273
	This study		1.0	234.7	73.3	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:53:06	3.110e-04	8.18e-06	7.436e-01	1.04e-07	1.22e-07	2.46e-07	8	273	D6A-1779a_LP-DIR-AF-81	LT-AF-Z:LP-DIR-AF	g	80	pmagpy-4.4.0	D6A-1779a	u	1.000e-02	0	0.00	0.00	8	273
	This study		1.0	232.2	71.2	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 03:56:33	2.411e-04	6.34e-06	5.764e-01	8.07e-08	9.83e-08	2.02e-07	8	273	D6A-1779a_LP-DIR-AF-82	LT-AF-Z:LP-DIR-AF	g	81	pmagpy-4.4.0	D6A-1779a	u	1.250e-02	0	0.00	0.00	9	273
	This study		1.2	227.2	68.1	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:00:00	1.871e-04	4.92e-06	4.473e-01	7.14e-08	8.58e-08	1.63e-07	8	273	D6A-1779a_LP-DIR-AF-83	LT-AF-Z:LP-DIR-AF	g	82	pmagpy-4.4.0	D6A-1779a	u	1.500e-02	0	0.00	0.00	10	273
	This study		1.5	220.4	63.3	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:03:27	1.441e-04	3.79e-06	3.445e-01	6.42e-08	7.48e-08	1.28e-07	8	273	D6A-1779a_LP-DIR-AF-84	LT-AF-Z:LP-DIR-AF	g	83	pmagpy-4.4.0	D6A-1779a	u	1.750e-02	0	0.00	0.00	11	273
	This study		2.0	212.2	56.4	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:06:54	1.129e-04	2.97e-06	2.700e-01	6.23e-08	6.80e-08	9.93e-08	8	273	D6A-1779a_LP-DIR-AF-85	LT-AF-Z:LP-DIR-AF	g	84	pmagpy-4.4.0	D6A-1779a	u	2.000e-02	0	0.00	0.00	12	273
	This study		2.7	205.7	47.1	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:10:20	8.821e-05	2.32e-06	2.109e-01	6.46e-08	6.52e-08	7.99e-08	8	273	D6A-1779a_LP-DIR-AF-86	LT-AF-Z:LP-DIR-AF	g	85	pmagpy-4.4.0	D6A-1779a	u	2.250e-02	0	0.00	0.00	13	273
	This study		3.4	200.0	35.3	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:13:47	7.414e-05	1.95e-06	1.773e-01	6.76e-08	6.53e-08	7.08e-08	8	273	D6A-1779a_LP-DIR-AF-87	LT-AF-Z:LP-DIR-AF	g	86	pmagpy-4.4.0	D6A-1779a	u	2.500e-02	0	0.00	0.00	14	273
	This study		3.7	195.4	23.5	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:17:13	6.692e-05	1.76e-06	1.600e-01	7.16e-08	6.73e-08	6.84e-08	8	273	D6A-1779a_LP-DIR-AF-88	LT-AF-Z:LP-DIR-AF	g	87	pmagpy-4.4.0	D6A-1779a	u	2.750e-02	0	0.00	0.00	15	273
	This study		3.7	187.8	12.4	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:20:40	6.464e-05	1.70e-06	1.545e-01	7.47e-08	7.00e-08	7.11e-08	8	273	D6A-1779a_LP-DIR-AF-89	LT-AF-Z:LP-DIR-AF	g	88	pmagpy-4.4.0	D6A-1779a	u	3.000e-02	0	0.00	0.00	16	273
	This study		3.5	181.8	-02.5	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:24:07	6.654e-05	1.75e-06	1.591e-01	7.88e-08	7.36e-08	7.90e-08	8	273	D6A-1779a_LP-DIR-AF-90	LT-AF-Z:LP-DIR-AF	g	89	pmagpy-4.4.0	D6A-1779a	u	3.500e-02	0	0.00	0.00	17	273
	This study		3.0	172.0	-14.8	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:27:33	7.529e-05	1.98e-06	1.800e-01	8.42e-08	7.69e-08	8.23e-08	8	273	D6A-1779a_LP-DIR-AF-91	LT-AF-Z:LP-DIR-AF	g	90	pmagpy-4.4.0	D6A-1779a	u	4.000e-02	0	0.00	0.00	18	273
	This study		2.8	168.2	-19.7	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:31:00	8.175e-05	2.15e-06	1.955e-01	8.56e-08	7.84e-08	8.70e-08	8	273	D6A-1779a_LP-DIR-AF-92	LT-AF-Z:LP-DIR-AF	g	91	pmagpy-4.4.0	D6A-1779a	u	4.500e-02	0	0.00	0.00	19	273
	This study		2.7	161.9	-25.5	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:34:27	8.935e-05	2.35e-06	2.136e-01	8.94e-08	8.30e-08	9.06e-08	8	273	D6A-1779a_LP-DIR-AF-93	LT-AF-Z:LP-DIR-AF	g	92	pmagpy-4.4.0	D6A-1779a	u	5.000e-02	0	0.00	0.00	20	273
	This study		2.5	158.1	-27.6	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:37:53	9.924e-05	2.61e-06	2.373e-01	9.03e-08	8.43e-08	9.42e-08	8	273	D6A-1779a_LP-DIR-AF-94	LT-AF-Z:LP-DIR-AF	g	93	pmagpy-4.4.0	D6A-1779a	u	5.500e-02	0	0.00	0.00	21	273
	This study		2.3	151.4	-29.0	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:40:23	1.129e-04	2.97e-06	2.700e-01	9.42e-08	9.04e-08	1.01e-07	8	273	D6A-1779a_LP-DIR-AF-95	LT-AF-Z:LP-DIR-AF	g	94	pmagpy-4.4.0	D6A-1779a	u	6.000e-02	0	0.00	0.00	22	273
	This study		2.2	151.1	-29.2	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:42:54	1.179e-04	3.10e-06	2.818e-01	9.31e-08	8.80e-08	1.02e-07	8	273	D6A-1779a_LP-DIR-AF-96	LT-AF-Z:LP-DIR-AF	g	95	pmagpy-4.4.0	D6A-1779a	u	6.500e-02	0	0.00	0.00	23	273
	This study		2.2	151.5	-29.2	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:44:29	1.221e-04	3.21e-06	2.918e-01	9.57e-08	8.78e-08	1.06e-07	8	273	D6A-1779a_LP-DIR-AF-97	LT-AF-Z:LP-DIR-AF	g	96	pmagpy-4.4.0	D6A-1779a	u	7.000e-02	0	0.00	0.00	24	273
	This study		2.3	156.9	-27.7	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:46:04	1.179e-04	3.10e-06	2.818e-01	9.15e-08	8.16e-08	1.06e-07	8	273	D6A-1779a_LP-DIR-AF-98	LT-AF-Z:LP-DIR-AF	g	97	pmagpy-4.4.0	D6A-1779a	u	7.500e-02	0	0.00	0.00	25	273
	This study		2.3	160.8	-25.8	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:49:31	1.209e-04	3.18e-06	2.891e-01	9.44e-08	8.04e-08	1.11e-07	8	273	D6A-1779a_LP-DIR-AF-99	LT-AF-Z:LP-DIR-AF	g	98	pmagpy-4.4.0	D6A-1779a	u	8.000e-02	0	0.00	0.00	26	273
	This study		2.5	167.3	-19.1	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:52:58	1.202e-04	3.16e-06	2.873e-01	8.79e-08	7.28e-08	1.23e-07	8	273	D6A-1779a_LP-DIR-AF-100	LT-AF-Z:LP-DIR-AF	g	99	pmagpy-4.4.0	D6A-1779a	u	8.500e-02	0	0.00	0.00	27	273
	This study		2.4	169.1	-18.3	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:56:25	1.281e-04	3.37e-06	3.064e-01	8.85e-08	7.70e-08	1.26e-07	8	273	D6A-1779a_LP-DIR-AF-101	LT-AF-Z:LP-DIR-AF	g	100	pmagpy-4.4.0	D6A-1779a	u	9.000e-02	0	0.00	0.00	28	273
	This study		2.2	164.7	-17.9	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 04:59:51	1.479e-04	3.89e-06	3.536e-01	9.89e-08	8.80e-08	1.30e-07	8	273	D6A-1779a_LP-DIR-AF-102	LT-AF-Z:LP-DIR-AF	g	101	pmagpy-4.4.0	D6A-1779a	u	9.500e-02	0	0.00	0.00	29	273
	This study		2.0	167.8	-17.5	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 05:03:18	1.471e-04	3.87e-06	3.518e-01	8.85e-08	7.45e-08	1.25e-07	8	273	D6A-1779a_LP-DIR-AF-103	LT-AF-Z:LP-DIR-AF	g	102	pmagpy-4.4.0	D6A-1779a	u	1.000e-01	0	0.00	0.00	30	273
	This study		2.0	165.9	-23.7	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 05:06:45	1.601e-04	4.21e-06	3.827e-01	9.94e-08	8.22e-08	1.32e-07	8	273	D6A-1779a_LP-DIR-AF-104	LT-AF-Z:LP-DIR-AF	g	103	pmagpy-4.4.0	D6A-1779a	u	1.050e-01	0	0.00	0.00	31	273
	This study		2.0	164.3	-21.2	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 05:10:13	1.669e-04	4.39e-06	3.991e-01	9.84e-08	8.48e-08	1.37e-07	8	273	D6A-1779a_LP-DIR-AF-105	LT-AF-Z:LP-DIR-AF	g	104	pmagpy-4.4.0	D6A-1779a	u	1.100e-01	0	0.00	0.00	32	273
	This study		1.9	166.8	-18.6	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 05:13:41	1.719e-04	4.52e-06	4.109e-01	9.38e-08	7.89e-08	1.32e-07	8	273	D6A-1779a_LP-DIR-AF-106	LT-AF-Z:LP-DIR-AF	g	105	pmagpy-4.4.0	D6A-1779a	u	1.150e-01	0	0.00	0.00	33	273
	This study		2.0	165.0	-14.3	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 05:17:09	1.601e-04	4.21e-06	3.827e-01	8.73e-08	7.23e-08	1.32e-07	8	273	D6A-1779a_LP-DIR-AF-107	LT-AF-Z:LP-DIR-AF	g	106	pmagpy-4.4.0	D6A-1779a	u	1.200e-01	0	0.00	0.00	34	273
	This study		2.0	162.2	-20.0	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 05:20:37	1.681e-04	4.42e-06	4.018e-01	9.36e-08	8.75e-08	1.34e-07	8	273	D6A-1779a_LP-DIR-AF-108	LT-AF-Z:LP-DIR-AF	g	107	pmagpy-4.4.0	D6A-1779a	u	1.250e-01	0	0.00	0.00	35	273
	This study		2.0	157.2	-13.2	D6A-1779a_LP-DIR-AF	hargrave 2026-07-21 05:24:05	1.601e-04	4.21e-06	3.827e-01	8.52e-08	7.33e-08	1.34e-07	8	273	D6A-1779a_LP-DIR-AF-109	LT-AF-Z:LP-DIR-AF	g	108	pmagpy-4.4.0	D6A-1779a	u	1.300e-01	0	0.00	0.00	36	273
	This study		0.4	214.6	65.5	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:27:16	5.973e-04	1.67e-05	1.518e+00	7.04e-08	9.12e-08	4.90e-08	8	273	D6A-1789a_LP-DIR-AF-110	LT-NO:LP-DIR-AF	g	109	pmagpy-4.4.0	D6A-1789a	u	0	0	0.00	0.00	0	273
	This study		0.4	214.0	64.5	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:30:43	5.830e-04	1.63e-05	1.482e+00	6.71e-08	8.87e-08	4.81e-08	8	273	D6A-1789a_LP-DIR-AF-111	LT-AF-Z:LP-DIR-AF	g	110	pmagpy-4.4.0	D6A-1789a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.4	212.8	62.4	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:34:10	5.508e-04	1.54e-05	1.400e+00	6.05e-08	8.23e-08	4.57e-08	8	273	D6A-1789a_LP-DIR-AF-112	LT-AF-Z:LP-DIR-AF	g	111	pmagpy-4.4.0	D6A-1789a	u	2.000e-03	0	0.00	0.00	2	273
	This study		0.3	211.5	59.6	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:37:37	5.114e-04	1.43e-05	1.300e+00	5.31e-08	7.51e-08	4.31e-08	8	273	D6A-1789a_LP-DIR-AF-113	LT-AF-Z:LP-DIR-AF	g	112	pmagpy-4.4.0	D6A-1789a	u	3.000e-03	0	0.00	0.00	3	273
	This study		0.3	210.0	56.7	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:41:05	4.757e-04	1.33e-05	1.209e+00	4.51e-08	6.54e-08	4.27e-08	8	273	D6A-1789a_LP-DIR-AF-114	LT-AF-Z:LP-DIR-AF	g	113	pmagpy-4.4.0	D6A-1789a	u	4.000e-03	0	0.00	0.00	4	273
	This study		0.3	208.7	53.3	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:44:31	4.399e-04	1.23e-05	1.118e+00	4.01e-08	6.10e-08	3.95e-08	8	273	D6A-1789a_LP-DIR-AF-115	LT-AF-Z:LP-DIR-AF	g	114	pmagpy-4.4.0	D6A-1789a	u	5.000e-03	0	0.00	0.00	5	273
	This study		0.3	205.5	44.4	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:47:58	3.720e-04	1.04e-05	9.455e-01	2.71e-08	4.47e-08	3.08e-08	8	273	D6A-1789a_LP-DIR-AF-116	LT-AF-Z:LP-DIR-AF	g	115	pmagpy-4.4.0	D6A-1789a	u	7.500e-03	0	0.00	0.00	6	273
	This study		0.3	203.5	36.8	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:51:26	3.294e-04	9.21e-06	8.373e-01	2.09e-08	3.92e-08	2.48e-08	8	273	D6A-1789a_LP-DIR-AF-117	LT-AF-Z:LP-DIR-AF	g	116	pmagpy-4.4.0	D6A-1789a	u	1.000e-02	0	0.00	0.00	7	273
	This study		0.3	202.3	31.0	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:54:52	2.994e-04	8.37e-06	7.609e-01	1.68e-08	3.36e-08	2.07e-08	8	273	D6A-1789a_LP-DIR-AF-118	LT-AF-Z:LP-DIR-AF	g	117	pmagpy-4.4.0	D6A-1789a	u	1.250e-02	0	0.00	0.00	8	273
	This study		0.3	201.8	26.6	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 01:58:20	2.775e-04	7.76e-06	7.055e-01	1.39e-08	2.94e-08	1.75e-08	8	273	D6A-1789a_LP-DIR-AF-119	LT-AF-Z:LP-DIR-AF	g	118	pmagpy-4.4.0	D6A-1789a	u	1.500e-02	0	0.00	0.00	9	273
	This study		0.2	201.7	23.2	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:01:47	2.604e-04	7.28e-06	6.618e-01	1.13e-08	2.44e-08	1.49e-08	8	273	D6A-1789a_LP-DIR-AF-120	LT-AF-Z:LP-DIR-AF	g	119	pmagpy-4.4.0	D6A-1789a	u	1.750e-02	0	0.00	0.00	10	273
	This study		0.2	201.7	20.5	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:05:14	2.443e-04	6.83e-06	6.209e-01	1.05e-08	2.39e-08	1.26e-08	8	273	D6A-1789a_LP-DIR-AF-121	LT-AF-Z:LP-DIR-AF	g	120	pmagpy-4.4.0	D6A-1789a	u	2.000e-02	0	0.00	0.00	11	273
	This study		0.2	201.6	18.1	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:08:41	2.303e-04	6.44e-06	5.855e-01	9.22e-09	2.09e-08	1.09e-08	8	273	D6A-1789a_LP-DIR-AF-122	LT-AF-Z:LP-DIR-AF	g	121	pmagpy-4.4.0	D6A-1789a	u	2.250e-02	0	0.00	0.00	12	273
	This study		0.2	201.8	16.3	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:12:08	2.192e-04	6.13e-06	5.573e-01	8.16e-09	1.91e-08	1.03e-08	8	273	D6A-1789a_LP-DIR-AF-123	LT-AF-Z:LP-DIR-AF	g	122	pmagpy-4.4.0	D6A-1789a	u	2.500e-02	0	0.00	0.00	13	273
	This study		0.2	202.1	15.0	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:15:35	2.082e-04	5.82e-06	5.291e-01	7.44e-09	1.72e-08	9.33e-09	8	273	D6A-1789a_LP-DIR-AF-124	LT-AF-Z:LP-DIR-AF	g	123	pmagpy-4.4.0	D6A-1789a	u	2.750e-02	0	0.00	0.00	14	273
	This study		0.2	202.0	13.5	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:19:01	1.992e-04	5.57e-06	5.064e-01	8.85e-09	1.81e-08	8.20e-09	8	273	D6A-1789a_LP-DIR-AF-125	LT-AF-Z:LP-DIR-AF	g	124	pmagpy-4.4.0	D6A-1789a	u	3.000e-02	0	0.00	0.00	15	273
	This study		0.2	201.8	11.8	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:22:29	1.824e-04	5.10e-06	4.636e-01	4.97e-09	1.35e-08	7.78e-09	8	273	D6A-1789a_LP-DIR-AF-126	LT-AF-Z:LP-DIR-AF	g	125	pmagpy-4.4.0	D6A-1789a	u	3.500e-02	0	0.00	0.00	16	273
	This study		0.2	202.5	10.6	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:25:56	1.692e-04	4.73e-06	4.300e-01	5.21e-09	1.39e-08	7.66e-09	8	273	D6A-1789a_LP-DIR-AF-127	LT-AF-Z:LP-DIR-AF	g	126	pmagpy-4.4.0	D6A-1789a	u	4.000e-02	0	0.00	0.00	17	273
	This study		0.2	202.3	09.6	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:29:23	1.574e-04	4.40e-06	4.000e-01	4.19e-09	1.11e-08	7.82e-09	8	273	D6A-1789a_LP-DIR-AF-128	LT-AF-Z:LP-DIR-AF	g	127	pmagpy-4.4.0	D6A-1789a	u	4.500e-02	0	0.00	0.00	18	273
	This study		0.2	203.0	08.8	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:32:50	1.474e-04	4.12e-06	3.745e-01	4.53e-09	1.18e-08	7.15e-09	8	273	D6A-1789a_LP-DIR-AF-129	LT-AF-Z:LP-DIR-AF	g	128	pmagpy-4.4.0	D6A-1789a	u	5.000e-02	0	0.00	0.00	19	273
	This study		0.2	201.9	08.5	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:36:17	1.373e-04	3.84e-06	3.491e-01	3.84e-09	9.51e-09	6.76e-09	8	273	D6A-1789a_LP-DIR-AF-130	LT-AF-Z:LP-DIR-AF	g	129	pmagpy-4.4.0	D6A-1789a	u	5.500e-02	0	0.00	0.00	20	273
	This study		0.2	202.4	07.9	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:39:44	1.280e-04	3.58e-06	3.255e-01	3.63e-09	9.33e-09	6.77e-09	8	273	D6A-1789a_LP-DIR-AF-131	LT-AF-Z:LP-DIR-AF	g	130	pmagpy-4.4.0	D6A-1789a	u	6.000e-02	0	0.00	0.00	21	273
	This study		0.2	202.4	07.6	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:43:12	1.202e-04	3.36e-06	3.055e-01	3.51e-09	9.75e-09	6.59e-09	8	273	D6A-1789a_LP-DIR-AF-132	LT-AF-Z:LP-DIR-AF	g	131	pmagpy-4.4.0	D6A-1789a	u	6.500e-02	0	0.00	0.00	22	273
	This study		0.2	202.1	07.3	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:46:39	1.130e-04	3.16e-06	2.873e-01	2.91e-09	8.63e-09	6.46e-09	8	273	D6A-1789a_LP-DIR-AF-133	LT-AF-Z:LP-DIR-AF	g	132	pmagpy-4.4.0	D6A-1789a	u	7.000e-02	0	0.00	0.00	23	273
	This study		0.2	202.8	07.1	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:50:06	1.062e-04	2.97e-06	2.700e-01	2.82e-09	8.11e-09	6.44e-09	8	273	D6A-1789a_LP-DIR-AF-134	LT-AF-Z:LP-DIR-AF	g	133	pmagpy-4.4.0	D6A-1789a	u	7.500e-02	0	0.00	0.00	24	273
	This study		0.2	201.2	07.1	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:53:33	9.907e-05	2.77e-06	2.518e-01	2.47e-09	8.85e-09	5.68e-09	8	273	D6A-1789a_LP-DIR-AF-135	LT-AF-Z:LP-DIR-AF	g	134	pmagpy-4.4.0	D6A-1789a	u	8.000e-02	0	0.00	0.00	25	273
	This study		0.2	201.5	06.8	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 02:57:00	9.299e-05	2.60e-06	2.364e-01	2.30e-09	8.80e-09	5.92e-09	8	273	D6A-1789a_LP-DIR-AF-136	LT-AF-Z:LP-DIR-AF	g	135	pmagpy-4.4.0	D6A-1789a	u	8.500e-02	0	0.00	0.00	26	273
	This study		0.2	200.7	07.3	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:00:27	8.619e-05	2.41e-06	2.191e-01	2.94e-09	8.51e-09	6.01e-09	8	273	D6A-1789a_LP-DIR-AF-137	LT-AF-Z:LP-DIR-AF	g	136	pmagpy-4.4.0	D6A-1789a	u	9.000e-02	0	0.00	0.00	27	273
	This study		0.2	199.2	06.7	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:03:55	7.976e-05	2.23e-06	2.027e-01	1.95e-09	8.49e-09	4.86e-09	8	273	D6A-1789a_LP-DIR-AF-138	LT-AF-Z:LP-DIR-AF	g	137	pmagpy-4.4.0	D6A-1789a	u	9.500e-02	0	0.00	0.00	28	273
	This study		0.2	198.7	06.4	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:07:22	7.403e-05	2.07e-06	1.882e-01	1.57e-09	7.82e-09	4.82e-09	8	273	D6A-1789a_LP-DIR-AF-139	LT-AF-Z:LP-DIR-AF	g	138	pmagpy-4.4.0	D6A-1789a	u	1.000e-01	0	0.00	0.00	29	273
	This study		0.3	198.1	06.8	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:10:50	6.903e-05	1.93e-06	1.755e-01	2.59e-09	8.25e-09	5.06e-09	8	273	D6A-1789a_LP-DIR-AF-140	LT-AF-Z:LP-DIR-AF	g	139	pmagpy-4.4.0	D6A-1789a	u	1.050e-01	0	0.00	0.00	30	273
	This study		0.3	198.5	06.5	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:14:19	6.366e-05	1.78e-06	1.618e-01	2.08e-09	9.08e-09	5.21e-09	8	273	D6A-1789a_LP-DIR-AF-141	LT-AF-Z:LP-DIR-AF	g	140	pmagpy-4.4.0	D6A-1789a	u	1.100e-01	0	0.00	0.00	31	273
	This study		0.3	195.0	06.6	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:17:48	5.687e-05	1.59e-06	1.445e-01	1.99e-09	8.01e-09	4.66e-09	8	273	D6A-1789a_LP-DIR-AF-142	LT-AF-Z:LP-DIR-AF	g	141	pmagpy-4.4.0	D6A-1789a	u	1.150e-01	0	0.00	0.00	32	273
	This study		0.4	195.8	08.0	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:21:16	5.293e-05	1.48e-06	1.345e-01	1.78e-09	8.65e-09	4.62e-09	8	273	D6A-1789a_LP-DIR-AF-143	LT-AF-Z:LP-DIR-AF	g	142	pmagpy-4.4.0	D6A-1789a	u	1.200e-01	0	0.00	0.00	33	273
	This study		0.4	195.8	07.8	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:24:45	4.900e-05	1.37e-06	1.245e-01	2.34e-09	8.81e-09	4.90e-09	8	273	D6A-1789a_LP-DIR-AF-144	LT-AF-Z:LP-DIR-AF	g	143	pmagpy-4.4.0	D6A-1789a	u	1.250e-01	0	0.00	0.00	34	273
	This study		0.4	194.2	08.4	D6A-1789a_LP-DIR-AF	hargrave 2026-07-21 03:27:18	4.399e-05	1.23e-06	1.118e-01	2.70e-09	8.47e-09	5.14e-09	8	273	D6A-1789a_LP-DIR-AF-145	LT-AF-Z:LP-DIR-AF	g	144	pmagpy-4.4.0	D6A-1789a	u	1.300e-01	0	0.00	0.00	35	273
	This study		0.4	165.1	-74.9	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:22:58	5.581e-04	1.34e-05	1.218e+00	7.15e-08	6.05e-08	5.56e-08	8	273	D6A-1806a_LP-DIR-AF-146	LT-NO:LP-DIR-AF	g	145	pmagpy-4.4.0	D6A-1806a	u	0	0	0.00	0.00	0	273
	This study		0.4	167.2	-74.3	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:26:26	5.414e-04	1.30e-05	1.182e+00	7.00e-08	5.89e-08	5.51e-08	8	273	D6A-1806a_LP-DIR-AF-147	LT-AF-Z:LP-DIR-AF	g	146	pmagpy-4.4.0	D6A-1806a	u	1.000e-03	0	0.00	0.00	1	273
	This study		0.4	170.3	-73.0	D6A-1806a_LP-DIR-AF	hargrave 2026-07-20 23:29:54	5.040e-04	1.21e-05	1.100e+00	6.65e-08	5.50e-08	5.31e-08	8	273	D6A-1806a_LP-DIR-AF-148	LT-AF-Z:LP-DIR-AF	g	147	pmagpy-4.4.0	D6A-1806a	u	2.000e-03	0	0.00	0.00	2	273
